0.030007	0.426006	0.000000
0.064057	0.537044	0.013577
0.097665	1.932260	0.027485
0.125807	2.544374	0.038069
0.169080	4.680346	0.055688
0.201342	5.558715	0.068772
0.227530	7.060225	0.079021
0.270180	8.359664	0.096528
0.296925	8.019898	0.106443
0.338015	9.281757	0.121922
0.378290	11.048089	0.139407
0.403562	11.498605	0.148466
0.444995	12.928631	0.165356
0.476467	14.112881	0.178042
0.519725	15.129216	0.194520
0.560180	16.232344	0.210581
0.587635	16.065871	0.222562
0.628450	17.298276	0.238780
0.670352	18.664844	0.256014
0.712220	19.435725	0.272325
0.753462	20.189266	0.288471
0.794027	20.874898	0.305133
0.836345	22.661388	0.321343
0.877205	23.465180	0.337751
0.917722	24.655687	0.354050
0.957522	25.505601	0.370818
1.000585	26.369248	0.388252
1.042025	26.815744	0.404920
1.084747	28.048515	0.421012
1.114962	28.664618	0.434307
1.140445	28.677165	0.443151
1.165480	29.224360	0.454551
1.191682	30.398724	0.464239
1.231997	32.169561	0.480567
1.274905	33.210463	0.496551
1.315670	33.598482	0.513492
1.355732	34.411590	0.529915
1.396390	35.139151	0.546676
1.438405	36.404497	0.562312
1.479795	37.782508	0.579459
1.522572	38.916337	0.597050
1.567267	39.620542	0.613667
1.608302	40.471825	0.631158
1.652307	41.482450	0.647907
1.694010	41.946223	0.664369
1.733687	43.178337	0.680993
1.776727	44.890179	0.697547
1.818247	45.503175	0.715229
1.861322	46.097422	0.731396
1.903032	47.086946	0.748074
1.941705	48.642931	0.764585
1.968527	49.377299	0.775696
1.993402	49.757789	0.784905
2.033980	51.772534	0.800638
2.075240	53.201604	0.816870
2.114345	54.396618	0.833133
2.156947	54.756844	0.849268
2.197282	55.762937	0.865775
2.236335	56.864271	0.881001
2.277557	58.043041	0.897670
2.317615	58.673681	0.914292
2.356442	59.556108	0.929625
2.396220	60.719033	0.946608
2.438445	61.643056	0.962669
2.480705	62.548204	0.979061
2.520280	63.061360	0.996070
2.563817	63.921393	1.012311
2.605695	64.264944	1.029459
2.645065	65.185579	1.046054
2.686730	66.146318	1.061545
2.725860	67.385723	1.078318
2.769732	68.034321	1.094718
2.809762	69.084641	1.111585
2.851835	70.166243	1.127234
2.890177	71.000628	1.143190
2.930775	72.589637	1.159705
2.972685	73.659784	1.176541
3.014227	74.618767	1.193200
3.055807	75.235055	1.209330
3.097650	76.212862	1.225944
3.136412	77.032947	1.241385
3.176762	77.942219	1.257422
3.217627	78.270834	1.273582
3.258715	79.413081	1.290327
3.299295	79.993722	1.306825
3.340935	81.210245	1.324285
3.381747	82.566182	1.340911
3.406792	82.908235	1.350104
3.449267	84.223057	1.366682
3.491492	84.688243	1.383533
3.530612	85.891174	1.399797
3.571995	87.416603	1.416299
3.612567	87.595572	1.431660
3.654012	88.040152	1.448304
3.694155	88.690515	1.465592
3.719627	89.825639	1.475897
3.744080	89.814281	1.484904
3.784175	90.493819	1.501111
3.824775	90.924836	1.518059
3.850925	91.031984	1.527818
3.893607	92.090074	1.544199
3.934077	93.438340	1.560786
3.974655	94.187671	1.576815
4.014560	95.265131	1.592687
4.053742	95.813810	1.609381
4.095165	96.459483	1.626334
4.120310	96.824221	1.636003
4.145200	96.674635	1.645161
4.177035	97.521334	1.658916
4.203272	97.905062	1.669312
4.227640	98.629472	1.678344
4.270842	99.064259	1.695549
4.312815	99.602771	1.711896
4.353075	99.962605	1.728086
4.392695	100.590366	1.744499
4.433910	101.484224	1.760964
4.475230	102.241974	1.777567
4.516400	102.528265	1.794351
4.558660	103.348121	1.810950
4.600082	103.934589	1.827493
4.640597	105.005144	1.843228
4.679977	106.550700	1.860207
4.704972	106.221093	1.869372
4.746487	107.280181	1.885786
4.790567	108.126293	1.902888
4.829327	109.227277	1.918646
4.870772	109.521685	1.935142
4.909772	110.611081	1.951148
4.949470	112.113292	1.967789
4.973957	112.875342	1.976703
5.016662	114.085090	1.993161
5.057490	115.013010	2.009681
5.099525	116.162025	2.027271
5.141222	117.673666	2.044462
5.169212	118.490390	2.056148
5.203900	119.067724	2.069820
5.230145	120.384806	2.079443
5.271590	121.472522	2.095778
5.310977	122.193367	2.111565
5.352612	122.699227	2.127543
5.391025	123.447184	2.143536
5.431510	124.296998	2.159933
5.472607	125.128539	2.176494
5.514010	126.107488	2.193006
5.555175	125.808483	2.208591
5.592495	126.423970	2.224680
5.616560	127.203717	2.235020
5.641875	127.156292	2.244588
5.683197	127.762234	2.260571
5.727320	128.440096	2.277453
5.767415	129.226747	2.293824
5.806480	130.253887	2.310493
5.830502	130.600141	2.319475
5.870830	131.907428	2.335474
5.910795	132.465957	2.351085
5.951540	132.591314	2.368250
5.975985	133.522320	2.377897
6.018337	134.195536	2.393841
6.059782	134.937389	2.410644
6.100237	135.633151	2.427349
6.141242	135.601925	2.443264
6.181442	136.616087	2.459286
6.223070	136.955016	2.476169
6.265635	137.912200	2.493264
6.307002	138.091937	2.510703
6.331190	137.760187	2.520761
6.356145	138.302802	2.529331
6.396307	138.753065	2.546652
6.421020	139.464109	2.555703
6.461242	140.113824	2.572345
6.485180	139.788726	2.582141
6.509152	140.647652	2.591251
6.533405	140.413822	2.601581
6.558125	141.153126	2.610604
6.601155	141.398636	2.627669
6.643140	142.054892	2.644083
6.684645	143.020612	2.660348
6.724985	143.838749	2.676663
6.766515	143.888782	2.693185
6.805210	143.955859	2.709205
6.847590	144.412441	2.725931
6.886982	145.054687	2.741701
6.927245	145.610372	2.757916
6.968615	146.319794	2.775433
6.992960	146.190645	2.784840
7.034307	146.817856	2.801472
7.058845	146.577835	2.810875
7.098817	147.193544	2.827482
7.124127	148.137034	2.836616
7.165040	148.522730	2.853574
7.206982	148.722482	2.869736
7.246762	149.445282	2.886204
7.288237	149.638859	2.902773
7.330182	150.591411	2.919504
7.372282	151.399880	2.936655
7.396227	151.361733	2.945929
7.435995	152.159128	2.961209
7.475185	152.933889	2.977896
7.499057	152.472314	2.987185
7.539657	153.102176	3.003642
7.566715	153.535605	3.014688
7.592435	153.314125	3.024436
7.632767	154.428889	3.041070
7.657625	154.903985	3.051372
7.682962	155.693277	3.060369
7.723190	156.216892	3.077325
7.747770	155.785290	3.086436
7.788692	156.577360	3.102321
7.831950	157.718379	3.119698
7.870885	157.894859	3.136430
7.896540	157.996771	3.146224
7.938192	158.760611	3.162819
7.963842	158.714063	3.173449
7.987630	158.902989	3.182210
8.029107	160.075846	3.199270
8.070472	160.900074	3.215673
8.111610	161.004570	3.231992
8.153425	161.378302	3.249430
8.178060	161.854544	3.258493
8.220595	162.214467	3.276324
8.246477	162.338260	3.286020
8.288842	163.118554	3.302195
8.330047	163.670203	3.318765
8.370085	163.962973	3.335350
8.410390	164.089625	3.350694
8.450347	164.209556	3.368168
